GAME_DATE_EST,GAME_ID,GAME_STATUS_TEXT,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,TEAM_ID_home,PTS_home,HOME_TEAM_WINS
2020-01-14,21900602,Final,1610612744,1610612742,2019,1610612744,97.0,0
2020-01-14,21900603,Final,1610612746,1610612739,2019,1610612746,128.0,1
2020-01-13,21900591,Final,1610612765,1610612740,2019,1610612765,110.0,0
2020-01-13,21900592,Final,1610612754,1610612755,2019,1610612754,101.0,1
2020-01-13,21900593,Final,1610612738,1610612741,2019,1610612738,113.0,1
2020-01-13,21900594,Final,1610612750,1610612760,2019,1610612750,104.0,0
2020-01-13,21900595,Final,1610612757,1610612766,2019,1610612757,115.0,1
2020-01-13,21900596,Final,1610612758,1610612753,2019,1610612758,112.0,0
2020-01-13,21900597,Final,1610612747,1610612739,2019,1610612747,128.0,1
2020-01-12,21900584,Final,1610612752,1610612748,2019,1610612752,124.0,1
2020-01-12,21900585,Final,1610612764,1610612762,2019,1610612764,116.0,0
2020-01-12,21900586,Final,1610612751,1610612737,2019,1610612751,108.0,1
2020-01-12,21900587,Final,1610612761,1610612759,2019,1610612761,104.0,0
2020-01-12,21900588,Final,1610612763,1610612744,2019,1610612763,122.0,1
2020-01-12,21900589,Final,1610612743,1610612746,2019,1610612743,114.0,1
2020-01-12,21900590,Final,1610612756,1610612766,2019,1610612756,100.0,1
2020-01-11,21900577,Final,1610612745,1610612750,2019,1610612745,139.0,1
2020-01-11,21900578,Final,1610612738,1610612740,2019,1610612738,140.0,1
2020-01-11,21900579,Final,1610612765,1610612741,2019,1610612765,99.0,0
2020-01-11,21900580,Final,1610612760,1610612747,2019,1610612760,110.0,0
2020-01-11,21900581,Final,1610612742,1610612755,2019,1610612742,109.0,1
2020-01-11,21900582,Final,1610612743,1610612739,2019,1610612743,103.0,0
2020-01-11,21900583,Final,1610612757,1610612749,2019,1610612757,101.0,0
2020-01-10,21900567,Final,1610612764,1610612737,2019,1610612764,111.0,1
2020-01-10,21900569,Final,1610612752,1610612740,2019,1610612752,111.0,0
2020-01-10,21900568,Final,1610612751,1610612748,2019,1610612751,117.0,1
2020-01-10,21900570,Final,1610612741,1610612754,2019,1610612741,105.0,0
2020-01-10,21900571,Final,1610612763,1610612759,2019,1610612763,134.0,1
2020-01-10,21900573,Final,1610612756,1610612753,2019,1610612756,98.0,1
2020-01-10,21900574,Final,1610612762,1610612766,2019,1610612762,109.0,1
2020-01-10,21900572,Final,1610612742,1610612747,2019,1610612742,114.0,0
2020-01-10,21900575,Final,1610612758,1610612749,2019,1610612758,106.0,0
2020-01-10,21900576,Final,1610612746,1610612744,2019,1610612746,109.0,1
2020-01-09,21900563,Final,1610612765,1610612739,2019,1610612765,112.0,0
2020-01-09,21900564,Final,1610612755,1610612738,2019,1610612755,109.0,1
2020-01-09,21900565,Final,1610612750,1610612757,2019,1610612750,116.0,1
2020-01-09,21900566,Final,1610612760,1610612745,2019,1610612760,113.0,1
2020-01-08,21900554,Final,1610612738,1610612759,2019,1610612738,114.0,0
2020-01-08,21900555,Final,1610612766,1610612761,2019,1610612766,110.0,0
2020-01-08,21900556,Final,1610612754,1610612748,2019,1610612754,108.0,0
2020-01-08,21900557,Final,1610612753,1610612764,2019,1610612753,123.0,1
2020-01-08,21900558,Final,1610612737,1610612745,2019,1610612737,115.0,0
2020-01-08,21900559,Final,1610612742,1610612743,2019,1610612742,106.0,0
2020-01-08,21900560,Final,1610612740,1610612741,2019,1610612740,123.0,1
2020-01-08,21900561,Final,1610612762,1610612752,2019,1610612762,128.0,1
2020-01-08,21900562,Final,1610612744,1610612749,2019,1610612744,98.0,0
2020-01-07,21900548,Final,1610612739,1610612765,2019,1610612739,113.0,0
2020-01-07,21900549,Final,1610612761,1610612757,2019,1610612761,99.0,0
2020-01-07,21900550,Final,1610612751,1610612760,2019,1610612751,103.0,0
2020-01-07,21900551,Final,1610612763,1610612750,2019,1610612763,119.0,1
2020-01-07,21900552,Final,1610612756,1610612758,2019,1610612756,103.0,0
2020-01-07,21900553,Final,1610612747,1610612752,2019,1610612747,117.0,1
2020-01-06,21900539,Final,1610612766,1610612754,2019,1610612766,104.0,0
2020-01-06,21900540,Final,1610612753,1610612751,2019,1610612753,101.0,1
2020-01-06,21900541,Final,1610612755,1610612760,2019,1610612755,120.0,1
2020-01-06,21900542,Final,1610612764,1610612738,2019,1610612764,99.0,1
2020-01-06,21900543,Final,1610612737,1610612743,2019,1610612737,115.0,0
2020-01-06,21900544,Final,1610612740,1610612762,2019,1610612740,126.0,0
2020-01-06,21900545,Final,1610612742,1610612741,2019,1610612742,118.0,1
2020-01-06,21900546,Final,1610612759,1610612749,2019,1610612759,126.0,1
2020-01-06,21900547,Final,1610612758,1610612744,2019,1610612758,111.0,1
2020-01-05,21900534,Final,1610612746,1610612752,2019,1610612746,135.0,1
2020-01-05,21900535,Final,1610612748,1610612757,2019,1610612748,122.0,1
2020-01-05,21900536,Final,1610612739,1610612750,2019,1610612739,103.0,0
2020-01-05,21900537,Final,1610612756,1610612763,2019,1610612756,114.0,0
2020-01-05,21900538,Final,1610612747,1610612765,2019,1610612747,106.0,1
2020-01-04,21900523,Final,1610612746,1610612763,2019,1610612746,114.0,0
2020-01-04,21900524,Final,1610612751,1610612761,2019,1610612751,102.0,0
2020-01-04,21900525,Final,1610612753,1610612762,2019,1610612753,96.0,0
2020-01-04,21900526,Final,1610612737,1610612754,2019,1610612737,116.0,1
2020-01-04,21900527,Final,1610612739,1610612760,2019,1610612739,106.0,0
2020-01-04,21900528,Final,1610612764,1610612743,2019,1610612764,128.0,1
2020-01-04,21900529,Final,1610612741,1610612738,2019,1610612741,104.0,0
2020-01-04,21900530,Final,1610612742,1610612766,2019,1610612742,120.0,0
2020-01-04,21900531,Final,1610612749,1610612759,2019,1610612749,127.0,1
2020-01-04,21900532,Final,1610612744,1610612765,2019,1610612744,104.0,0
2020-01-04,21900533,Final,1610612758,1610612740,2019,1610612758,115.0,0
2020-01-03,21900517,Final,1610612738,1610612737,2019,1610612738,109.0,1
2020-01-03,21900518,Final,1610612753,1610612748,2019,1610612753,105.0,1
2020-01-03,21900519,Final,1610612764,1610612757,2019,1610612764,103.0,0
2020-01-03,21900520,Final,1610612745,1610612755,2019,1610612745,118.0,1
2020-01-03,21900521,Final,1610612756,1610612752,2019,1610612756,120.0,1
2020-01-03,21900522,Final,1610612747,1610612740,2019,1610612747,123.0,1
2020-01-02,21900508,Final,1610612739,1610612766,2019,1610612739,106.0,0
2020-01-02,21900509,Final,1610612754,1610612743,2019,1610612754,116.0,0
2020-01-02,21900510,Final,1610612748,1610612761,2019,1610612748,84.0,1
2020-01-02,21900511,Final,1610612741,1610612762,2019,1610612741,98.0,0
2020-01-02,21900512,Final,1610612750,1610612744,2019,1610612750,99.0,1
2020-01-02,21900513,Final,1610612742,1610612751,2019,1610612742,123.0,1
2020-01-02,21900514,Final,1610612759,1610612760,2019,1610612759,103.0,0
2020-01-02,21900515,Final,1610612758,1610612763,2019,1610612758,128.0,1
2020-01-02,21900516,Final,1610612746,1610612765,2019,1610612746,126.0,1
2020-01-01,21900504,Final,1610612764,1610612753,2019,1610612764,101.0,0
2020-01-01,21900505,Final,1610612752,1610612757,2019,1610612752,117.0,1
2020-01-01,21900506,Final,1610612749,1610612750,2019,1610612749,106.0,1
2020-01-01,21900507,Final,1610612747,1610612756,2019,1610612747,117.0,1
2019-12-31,21900497,Final,1610612766,1610612738,2019,1610612766,92.0,0
2019-12-31,21900498,Final,1610612754,1610612755,2019,1610612754,115.0,1
2019-12-31,21900499,Final,1610612758,1610612746,2019,1610612758,87.0,0
2019-12-31,21900500,Final,1610612761,1610612739,2019,1610612761,117.0,1
2019-12-31,21900501,Final,1610612745,1610612743,2019,1610612745,130.0,1
2019-12-31,21900502,Final,1610612759,1610612744,2019,1610612759,117.0,1
2019-12-31,21900503,Final,1610612760,1610612742,2019,1610612760,106.0,1
2019-12-30,21900491,Final,1610612753,1610612737,2019,1610612753,93.0,0
2019-12-30,21900492,Final,1610612764,1610612748,2019,1610612764,123.0,1
2019-12-30,21900493,Final,1610612741,1610612749,2019,1610612741,102.0,0
2019-12-30,21900494,Final,1610612750,1610612751,2019,1610612750,122.0,1
2019-12-30,21900495,Final,1610612762,1610612765,2019,1610612762,104.0,1
2019-12-30,21900496,Final,1610612757,1610612756,2019,1610612757,116.0,0
2019-12-29,21900486,Final,1610612761,1610612760,2019,1610612761,97.0,0
2019-12-29,21900487,Final,1610612763,1610612766,2019,1610612763,117.0,1
2019-12-29,21900488,Final,1610612740,1610612745,2019,1610612740,127.0,1
2019-12-29,21900489,Final,1610612743,1610612758,2019,1610612743,120.0,1
2019-12-29,21900490,Final,1610612747,1610612742,2019,1610612747,108.0,1
2019-12-28,21900472,Final,1610612743,1610612763,2019,1610612743,119.0,1
2019-12-28,21900473,Final,1610612738,1610612761,2019,1610612738,97.0,0
2019-12-28,21900474,Final,1610612740,1610612754,2019,1610612740,120.0,1
2019-12-28,21900475,Final,1610612748,1610612755,2019,1610612748,117.0,1
2019-12-28,21900476,Final,1610612764,1610612752,2019,1610612764,100.0,0
2019-12-28,21900477,Final,1610612741,1610612737,2019,1610612741,116.0,1
2019-12-28,21900478,Final,1610612745,1610612751,2019,1610612745,108.0,1
2019-12-28,21900479,Final,1610612750,1610612739,2019,1610612750,88.0,0
2019-12-28,21900480,Final,1610612749,1610612753,2019,1610612749,111.0,1
2019-12-28,21900481,Final,1610612759,1610612765,2019,1610612759,136.0,1
2019-12-28,21900482,Final,1610612744,1610612742,2019,1610612744,121.0,0
2019-12-28,21900483,Final,1610612758,1610612756,2019,1610612758,110.0,0
2019-12-28,21900484,Final,1610612757,1610612747,2019,1610612757,120.0,0
2019-12-28,21900485,Final,1610612746,1610612762,2019,1610612746,107.0,0
2019-12-27,21900466,Final,1610612738,1610612739,2019,1610612738,129.0,1
2019-12-27,21900467,Final,1610612766,1610612760,2019,1610612766,102.0,0
2019-12-27,21900468,Final,1610612753,1610612755,2019,1610612753,98.0,1
2019-12-27,21900469,Final,1610612737,1610612749,2019,1610612737,86.0,0
2019-12-27,21900470,Final,1610612748,1610612754,2019,1610612748,113.0,1
2019-12-27,21900471,Final,1610612744,1610612756,2019,1610612744,105.0,1
2019-12-26,21900460,Final,1610612765,1610612764,2019,1610612765,132.0,1
2019-12-26,21900461,Final,1610612751,1610612752,2019,1610612751,82.0,0
2019-12-26,21900462,Final,1610612760,1610612763,2019,1610612760,97.0,0
2019-12-26,21900463,Final,1610612742,1610612759,2019,1610612742,102.0,1
2019-12-26,21900464,Final,1610612758,1610612750,2019,1610612758,104.0,0
2019-12-26,21900465,Final,1610612762,1610612757,2019,1610612762,121.0,1
2019-12-25,21900455,Final,1610612761,1610612738,2019,1610612761,102.0,0
2019-12-25,21900456,Final,1610612755,1610612749,2019,1610612755,121.0,1
2019-12-25,21900457,Final,1610612744,1610612745,2019,1610612744,116.0,1
2019-12-25,21900458,Final,1610612747,1610612746,2019,1610612747,106.0,0
2019-12-25,21900459,Final,1610612743,1610612740,2019,1610612743,100.0,0
2019-12-23,21900444,Final,1610612739,1610612737,2019,1610612739,121.0,1
2019-12-23,21900445,Final,1610612765,1610612755,2019,1610612765,109.0,0
2019-12-23,21900446,Final,1610612754,1610612761,2019,1610612754,120.0,1
2019-12-23,21900447,Final,1610612752,1610612764,2019,1610612752,115.0,0
2019-12-23,21900448,Final,1610612753,1610612741,2019,1610612753,103.0,1
2019-12-23,21900449,Final,1610612748,1610612762,2019,1610612748,107.0,1
2019-12-23,21900450,Final,1610612763,1610612759,2019,1610612763,115.0,0
2019-12-23,21900451,Final,1610612756,1610612743,2019,1610612756,111.0,0
2019-12-23,21900452,Final,1610612757,1610612740,2019,1610612757,94.0,0
2019-12-23,21900453,Final,1610612758,1610612745,2019,1610612758,104.0,0
2019-12-23,21900454,Final,1610612744,1610612750,2019,1610612744,113.0,1
2019-12-22,21900439,Final,1610612761,1610612742,2019,1610612761,110.0,1
2019-12-22,21900440,Final,1610612738,1610612766,2019,1610612738,119.0,1
2019-12-22,21900441,Final,1610612749,1610612754,2019,1610612749,117.0,1
2019-12-22,21900442,Final,1610612760,1610612746,2019,1610612760,118.0,1
2019-12-22,21900443,Final,1610612747,1610612743,2019,1610612747,104.0,0
2019-12-21,21900430,Final,1610612766,1610612762,2019,1610612766,107.0,0
2019-12-21,21900431,Final,1610612751,1610612737,2019,1610612751,122.0,1
2019-12-21,21900432,Final,1610612765,1610612741,2019,1610612765,107.0,0
2019-12-21,21900433,Final,1610612755,1610612764,2019,1610612755,125.0,1
2019-12-21,21900434,Final,1610612752,1610612749,2019,1610612752,102.0,0
2019-12-21,21900435,Final,1610612763,1610612758,2019,1610612763,119.0,1
2019-12-21,21900436,Final,1610612759,1610612746,2019,1610612759,109.0,0
2019-12-21,21900437,Final,1610612756,1610612745,2019,1610612756,125.0,0
2019-12-21,21900438,Final,1610612757,1610612750,2019,1610612757,113.0,1
2019-12-20,21900420,Final,1610612739,1610612763,2019,1610612739,114.0,1
2019-12-20,21900421,Final,1610612754,1610612758,2019,1610612754,119.0,1
2019-12-20,21900422,Final,1610612738,1610612765,2019,1610612738,114.0,1
2019-12-20,21900423,Final,1610612761,1610612764,2019,1610612761,122.0,1
2019-12-20,21900424,Final,1610612748,1610612752,2019,1610612748,129.0,1
2019-12-20,21900425,Final,1610612755,1610612742,2019,1610612755,98.0,0
2019-12-20,21900426,Final,1610612760,1610612756,2019,1610612760,126.0,1
2019-12-20,21900427,Final,1610612743,1610612750,2019,1610612743,109.0,1
2019-12-20,21900428,Final,1610612757,1610612753,2019,1610612757,118.0,1
2019-12-20,21900429,Final,1610612744,1610612740,2019,1610612744,106.0,1
2019-12-19,21900416,Final,1610612737,1610612762,2019,1610612737,106.0,0
2019-12-19,21900417,Final,1610612749,1610612747,2019,1610612749,111.0,1
2019-12-19,21900418,Final,1610612759,1610612751,2019,1610612759,118.0,1
2019-12-19,21900419,Final,1610612746,1610612745,2019,1610612746,117.0,0
2019-12-18,21900407,Final,1610612739,1610612766,2019,1610612739,100.0,1
2019-12-18,21900408,Final,1610612765,1610612761,2019,1610612765,99.0,0
2019-12-18,21900409,Final,1610612764,1610612741,2019,1610612764,109.0,0
2019-12-18,21900410,Final,1610612755,1610612748,2019,1610612755,104.0,0
2019-12-18,21900411,Final,1610612750,1610612740,2019,1610612750,99.0,0
2019-12-18,21900412,Final,1610612760,1610612763,2019,1610612760,126.0,1
2019-12-18,21900414,Final,1610612743,1610612753,2019,1610612743,113.0,1
2019-12-18,21900413,Final,1610612742,1610612738,2019,1610612742,103.0,0
2019-12-18,21900415,Final,1610612757,1610612744,2019,1610612757,122.0,1
2019-12-17,21900401,Final,1610612766,1610612758,2019,1610612766,110.0,1
2019-12-17,21900402,Final,1610612754,1610612747,2019,1610612754,105.0,1
2019-12-17,21900403,Final,1610612752,1610612737,2019,1610612752,143.0,1
2019-12-17,21900404,Final,1610612740,1610612751,2019,1610612740,101.0,0
2019-12-17,21900405,Final,1610612762,1610612753,2019,1610612762,109.0,1
2019-12-17,21900406,Final,1610612746,1610612756,2019,1610612746,120.0,1
2019-12-16,21900394,Final,1610612765,1610612764,2019,1610612765,119.0,0
2019-12-16,21900395,Final,1610612761,1610612739,2019,1610612761,133.0,1
2019-12-16,21900396,Final,1610612745,1610612759,2019,1610612745,109.0,1
2019-12-16,21900397,Final,1610612763,1610612748,2019,1610612763,118.0,1
2019-12-16,21900398,Final,1610612749,1610612742,2019,1610612749,116.0,0
2019-12-16,21900399,Final,1610612760,1610612741,2019,1610612760,109.0,1
2019-12-16,21900400,Final,1610612756,1610612757,2019,1610612756,110.0,0
2019-12-15,21900388,Final,1610612740,1610612753,2019,1610612740,119.0,0
2019-12-15,21900389,Final,1610612754,1610612766,2019,1610612754,107.0,1
2019-12-15,21900390,Final,1610612737,1610612747,2019,1610612737,96.0,0
2019-12-15,21900391,Final,1610612751,1610612755,2019,1610612751,109.0,1
2019-12-15,21900392,Final,1610612743,1610612752,2019,1610612743,111.0,1
2019-12-15,21900393,Final,1610612744,1610612758,2019,1610612744,79.0,0
2019-12-14,21900380,Final,1610612756,1610612759,2019,1610612756,119.0,0
2019-12-14,21900381,Final,1610612761,1610612751,2019,1610612761,110.0,1
2019-12-14,21900382,Final,1610612741,1610612746,2019,1610612741,109.0,1
2019-12-14,21900383,Final,1610612763,1610612764,2019,1610612763,128.0,1
2019-12-14,21900384,Final,1610612742,1610612748,2019,1610612742,118.0,0
2019-12-14,21900385,Final,1610612749,1610612739,2019,1610612749,125.0,1
2019-12-14,21900386,Final,1610612745,1610612765,2019,1610612745,107.0,0
2019-12-14,21900387,Final,1610612743,1610612760,2019,1610612743,110.0,1
2019-12-13,21900371,Final,1610612753,1610612745,2019,1610612753,107.0,0
2019-12-13,21900372,Final,1610612755,1610612740,2019,1610612755,116.0,1
2019-12-13,21900374,Final,1610612748,1610612747,2019,1610612748,110.0,0
2019-12-13,21900373,Final,1610612737,1610612754,2019,1610612737,100.0,0
2019-12-13,21900375,Final,1610612741,1610612766,2019,1610612741,73.0,0
2019-12-13,21900376,Final,1610612763,1610612749,2019,1610612763,114.0,0
2019-12-13,21900379,Final,1610612762,1610612744,2019,1610612762,114.0,1
2019-12-13,21900377,Final,1610612750,1610612746,2019,1610612750,117.0,0
2019-12-13,21900378,Final,1610612758,1610612752,2019,1610612758,101.0,0
2019-12-12,21900367,Final,1610612738,1610612755,2019,1610612738,109.0,0
2019-12-12,21900368,Final,1610612759,1610612739,2019,1610612759,109.0,0
2019-12-12,21900369,Final,1610612765,1610612742,2019,1610612765,111.0,0
2019-12-12,21900370,Final,1610612743,1610612757,2019,1610612743,114.0,1
2019-12-11,21900356,Final,1610612739,1610612745,2019,1610612739,110.0,0
2019-12-11,21900357,Final,1610612754,1610612738,2019,1610612754,122.0,1
2019-12-11,21900358,Final,1610612753,1610612747,2019,1610612753,87.0,0
2019-12-11,21900359,Final,1610612761,1610612746,2019,1610612761,92.0,0
2019-12-11,21900360,Final,1610612751,1610612766,2019,1610612751,108.0,0
2019-12-11,21900361,Final,1610612741,1610612737,2019,1610612741,136.0,1
2019-12-11,21900362,Final,1610612750,1610612762,2019,1610612750,116.0,0
2019-12-11,21900363,Final,1610612756,1610612763,2019,1610612756,108.0,0
2019-12-11,21900364,Final,1610612749,1610612740,2019,1610612749,127.0,1
2019-12-11,21900365,Final,1610612758,1610612760,2019,1610612758,94.0,1
2019-12-11,21900366,Final,1610612744,1610612752,2019,1610612744,122.0,0
2019-12-10,21900352,Final,1610612766,1610612764,2019,1610612766,114.0,1
2019-12-10,21900353,Final,1610612755,1610612743,2019,1610612755,97.0,1
2019-12-10,21900354,Final,1610612748,1610612737,2019,1610612748,135.0,1
2019-12-10,21900355,Final,1610612757,1610612752,2019,1610612757,115.0,1
2019-12-09,21900343,Final,1610612754,1610612746,2019,1610612754,99.0,0
2019-12-09,21900344,Final,1610612738,1610612739,2019,1610612738,110.0,1
2019-12-09,21900345,Final,1610612741,1610612761,2019,1610612741,92.0,0
2019-12-09,21900346,Final,1610612745,1610612758,2019,1610612745,118.0,0
2019-12-09,21900347,Final,1610612749,1610612753,2019,1610612749,110.0,1
2019-12-09,21900348,Final,1610612740,1610612765,2019,1610612740,103.0,0
2019-12-09,21900349,Final,1610612756,1610612750,2019,1610612756,125.0,1
2019-12-09,21900350,Final,1610612762,1610612760,2019,1610612762,90.0,0
2019-12-09,21900351,Final,1610612744,1610612763,2019,1610612744,102.0,0
2019-12-08,21900335,Final,1610612751,1610612743,2019,1610612751,105.0,1
2019-12-08,21900336,Final,1610612766,1610612737,2019,1610612766,107.0,0
2019-12-08,21900337,Final,1610612748,1610612741,2019,1610612748,110.0,1
2019-12-08,21900338,Final,1610612755,1610612761,2019,1610612755,110.0,1
2019-12-08,21900339,Final,1610612764,1610612746,2019,1610612764,119.0,0
2019-12-08,21900340,Final,1610612742,1610612758,2019,1610612742,106.0,0
2019-12-08,21900341,Final,1610612757,1610612760,2019,1610612757,96.0,0
2019-12-08,21900342,Final,1610612747,1610612750,2019,1610612747,142.0,1
2019-12-07,21900330,Final,1610612742,1610612740,2019,1610612742,130.0,1
2019-12-07,21900331,Final,1610612752,1610612754,2019,1610612752,103.0,0
2019-12-07,21900332,Final,1610612755,1610612739,2019,1610612755,141.0,1
2019-12-07,21900333,Final,1610612745,1610612756,2019,1610612745,115.0,1
2019-12-07,21900334,Final,1610612762,1610612763,2019,1610612762,126.0,1
2019-12-06,21900320,Final,1610612766,1610612751,2019,1610612766,104.0,0
2019-12-06,21900321,Final,1610612739,1610612753,2019,1610612739,87.0,0
2019-12-06,21900322,Final,1610612765,1610612754,2019,1610612765,108.0,1
2019-12-06,21900323,Final,1610612738,1610612743,2019,1610612738,108.0,1
2019-12-06,21900324,Final,1610612748,1610612764,2019,1610612748,112.0,1
2019-12-06,21900325,Final,1610612741,1610612744,2019,1610612741,98.0,0
2019-12-06,21900326,Final,1610612760,1610612750,2019,1610612760,139.0,1
2019-12-06,21900327,Final,1610612749,1610612746,2019,1610612749,119.0,1
2019-12-06,21900328,Final,1610612759,1610612758,2019,1610612759,105.0,1
2019-12-06,21900329,Final,1610612757,1610612747,2019,1610612757,113.0,0
2019-12-05,21900316,Final,1610612764,1610612755,2019,1610612764,119.0,1
2019-12-05,21900317,Final,1610612752,1610612743,2019,1610612752,92.0,0
2019-12-05,21900318,Final,1610612761,1610612745,2019,1610612761,109.0,0
2019-12-05,21900319,Final,1610612740,1610612756,2019,1610612740,132.0,0
2019-12-04,21900306,Final,1610612766,1610612744,2019,1610612766,106.0,1
2019-12-04,21900307,Final,1610612765,1610612749,2019,1610612765,103.0,0
2019-12-04,21900308,Final,1610612753,1610612756,2019,1610612753,128.0,1
2019-12-04,21900309,Final,1610612737,1610612751,2019,1610612737,118.0,0
2019-12-04,21900310,Final,1610612738,1610612748,2019,1610612738,112.0,1
2019-12-04,21900311,Final,1610612741,1610612763,2019,1610612741,106.0,1
2019-12-04,21900312,Final,1610612760,1610612754,2019,1610612760,100.0,0
2019-12-04,21900313,Final,1610612742,1610612750,2019,1610612742,121.0,1
2019-12-04,21900314,Final,1610612762,1610612747,2019,1610612762,96.0,0
2019-12-04,21900315,Final,1610612757,1610612758,2019,1610612757,127.0,1
2019-12-03,21900299,Final,1610612739,1610612765,2019,1610612739,94.0,0
2019-12-03,21900300,Final,1610612764,1610612753,2019,1610612764,120.0,0
2019-12-03,21900301,Final,1610612761,1610612748,2019,1610612761,110.0,0
2019-12-03,21900302,Final,1610612740,1610612742,2019,1610612740,97.0,0
2019-12-03,21900303,Final,1610612759,1610612745,2019,1610612759,135.0,1
